customer_id,first_name,last_name,date_of_birth,signup_date,city,occupation,monthly_income,credit_score,email,age
CUST100811,Ahmed,Chen,1949-07-23,2021-11-10,Nelspruit,Engineer,60563.04,618.0,ahmed.chen816@webmail.co.za,77.1
CUST100812,Lerato,Miller,1986-06-02,2018-06-29,Bloemfontein,Teacher,20188.23,722.0,lerato.miller340@webmail.co.za,40.2
CUST100813,Elizabeth,Nkosi,1988-09-15,2023-02-20,Durban,Artisan,41879.31,650.0,elizabeth.nkosi615@outlook.com,37.9
CUST100814,Wei,Mokoena,1976-12-09,2016-05-03,Polokwane,Retired,18433.81,589.0,wei.mokoena645@outlook.com,49.7
CUST100815,Raj,Johnson,1993-06-03,2015-10-31,Cape Town,Artisan,19884.28,650.0,raj.johnson966@outlook.com,33.2
CUST100816,Mary,Rodriguez,1963-04-26,2023-08-15,,Manager,27289.63,586.0,mary.rodriguez318@outlook.com,63.3
CUST100817,Patricia,Pretorius,1957-04-26,2023-01-06,Pretoria,Retired,12576.19,587.0,patricia.pretorius826@yahoo.com,69.3
CUST100818,Lerato,Rodriguez,1966-05-25,2018-01-25,Pretoria,Consultant,32782.64,699.0,lerato.rodriguez60@outlook.com,60.2
CUST100819,Sofia,Khumalo,1970-01-05,2019-10-02,Cape Town,Civil Servant,22310.78,690.0,sofia.khumalo540@yahoo.com,56.6
CUST100820,James,Mokoena,1987-06-14,2026-01-02,Johannesburg,Manager,8163.79,656.0,james.mokoena606@gmail.com,39.2
CUST100821,Lerato,Patel,1996-07-29,2016-03-17,Kimberley,Retired,20443.14,724.0,lerato.patel825@gmail.com,30.0
CUST100822,John,Botha,1988-12-22,2017-02-13,East London,Nurse,21872.1,673.0,john.botha258@webmail.co.za,37.6
CUST100823,Kagiso,Brown,1955-08-13,2019-12-25,Polokwane,Student,44877.95,836.0,kagiso.brown663@gmail.com,71.0
CUST100824,Zanele,Dlamini,1967-05-04,2018-08-04,Johannesburg,Student,31924.17,645.0,zanele.dlamini580@gmail.com,59.3
CUST100825,Robert,Dlamini,1954-08-31,2022-08-07,Polokwane,Accountant,64118.19,573.0,robert.dlamini953@yahoo.com,72.0
CUST100826,Lerato,Brown,1986-11-21,2022-12-31,Pretoria,Engineer,36756.33,600.0,lerato.brown490@webmail.co.za,39.7
CUST100827,Ahmed,Chen,1960-02-21,2021-04-02,Polokwane,Unknown,19295.43,692.0,ahmed.chen157@gmail.com,66.5
CUST100828,Priya,Williams,1977-01-18,2022-01-29,Port Elizabeth,Teacher,25977.46,694.0,priya.williams958@webmail.co.za,49.6
CUST100829,James,Ndlovu,1993-04-20,2020-08-01,Durban,Technician,21832.85,669.0,james.ndlovu227@webmail.co.za,33.3
CUST100830,Linda,Davis,1985-12-04,2023-10-22,Durban,Engineer,36054.38,574.0,,40.7
CUST100831,Linda,Brown,1963-03-15,2015-06-28,Cape Town,Sales Rep,27289.63,750.0,linda.brown400@webmail.co.za,63.4
CUST100832,Joseph,Van Der Merwe,1965-04-21,2018-08-16,Nelspruit,Entrepreneur,18450.82,824.0,joseph.van der merwe894@yahoo.com,61.3
CUST100833,John,Garcia,1984-11-08,2022-05-12,Port Elizabeth,Technician,27042.37,653.0,john.garcia789@outlook.com,41.8
CUST100834,Priya,Garcia,1978-07-08,2018-10-26,Polokwane,Accountant,141256.62115000002,650.0,priya.garcia345@outlook.com,48.1
CUST100835,Wei,Van Der Merwe,1950-11-18,2015-11-29,Nelspruit,Manager,14708.0,728.0,wei.van der merwe23@yahoo.com,75.7
CUST100836,Mei,Botha,1998-04-24,2018-12-30,Cape Town,Teacher,32539.35,850.0,mei.botha276@gmail.com,28.3
CUST100837,Michael,Smith,1976-04-08,2023-03-29,Pretoria,Consultant,10433.64,693.0,michael.smith602@webmail.co.za,50.4
CUST100838,James,Miller,1973-11-16,2016-05-30,Cape Town,Engineer,52226.37,662.0,james.miller379@outlook.com,52.7
CUST100839,Fatima,Patel,1957-02-08,2023-05-24,Johannesburg,Manager,36912.61,726.0,fatima.patel248@outlook.com,69.5
CUST100840,Elizabeth,Silva,1967-12-31,2023-12-25,Kimberley,Engineer,71508.37,611.0,elizabeth.silva635@outlook.com,58.6
CUST100841,Lerato,Nkosi,1965-04-21,2022-11-05,East London,Accountant,13767.17,687.0,lerato.nkosi7@outlook.com,61.3
CUST100842,Fatima,Khumalo,1961-07-07,2017-10-30,Port Elizabeth,Teacher,53107.37,770.0,fatima.khumalo3@webmail.co.za,65.1
CUST100843,Mary,Smith,1979-08-12,2024-04-29,Durban,Civil Servant,47167.86,724.0,mary.smith752@gmail.com,47.0
CUST100844,James,Botha,1973-03-14,2017-06-26,Bloemfontein,Retired,24116.72,647.0,james.botha36@gmail.com,53.4
CUST100845,James,Brown,1999-03-29,2025-06-28,Bloemfontein,Civil Servant,21461.46,668.0,james.brown130@gmail.com,27.4
CUST100846,Jennifer,Williams,2002-06-03,2023-09-03,Durban,Student,14029.43,718.0,jennifer.williams966@gmail.com,24.2
CUST100847,Mary,Chen,1958-05-22,2015-08-20,Johannesburg,Technician,11998.23,715.0,mary.chen804@gmail.com,68.2
CUST100848,Raj,Mokoena,1951-02-09,2024-03-04,Port Elizabeth,Nurse,17141.53,718.0,raj.mokoena654@yahoo.com,75.5
CUST100849,Zanele,Johnson,1992-11-26,2020-12-11,Bloemfontein,Unknown,12664.2,681.0,zanele.johnson540@outlook.com,33.7
CUST100850,Sofia,Brown,2005-09-07,2020-03-29,Polokwane,Civil Servant,70082.86,576.0,sofia.brown210@gmail.com,20.9
CUST100851,Mei,Khumalo,1997-09-05,2019-11-14,Pretoria,Sales Rep,10924.56,590.0,mei.khumalo221@outlook.com,28.9
CUST100852,Carlos,Garcia,1946-06-12,2022-10-01,Johannesburg,Accountant,29417.27,692.0,carlos.garcia591@outlook.com,80.2
CUST100853,Linda,Patel,1960-04-29,2023-05-23,Nelspruit,Manager,34941.24,725.0,linda.patel833@gmail.com,66.3
CUST100854,Elizabeth,Martinez,1947-08-24,2025-05-17,Port Elizabeth,Manager,33339.55,713.0,elizabeth.martinez58@gmail.com,79.0
CUST100855,Priya,Khumalo,1995-01-25,2018-02-28,Polokwane,Civil Servant,35142.73,589.0,priya.khumalo189@yahoo.com,31.6
CUST100856,Linda,Ndlovu,1980-06-19,2022-04-22,Johannesburg,Teacher,47469.38,636.0,linda.ndlovu17@outlook.com,46.2
CUST100857,Mary,Rodriguez,1976-05-03,2022-12-13,Johannesburg,Artisan,20587.65,544.0,mary.rodriguez478@webmail.co.za,50.3
CUST100858,Lerato,Davis,1978-10-27,2022-10-25,Johannesburg,Retired,28354.2,525.0,lerato.davis872@gmail.com,47.8
CUST100859,Mei,Patel,1960-05-26,2020-09-16,Polokwane,Retired,22558.41,657.0,mei.patel434@webmail.co.za,66.2
CUST100860,Carlos,Dlamini,1981-09-12,2019-07-13,Durban,Nurse,58777.56,650.0,carlos.dlamini995@outlook.com,44.9
CUST100861,Fatima,Mokoena,1946-11-15,2023-10-30,Polokwane,Sales Rep,94837.44,659.0,fatima.mokoena217@yahoo.com,79.7
CUST100862,Patricia,Khumalo,1984-05-28,2018-06-23,Kimberley,Manager,13142.94,822.0,patricia.khumalo798@webmail.co.za,42.2
CUST100863,Wei,Jones,1989-10-19,2017-05-30,,Sales Rep,7953.28,635.0,wei.jones250@yahoo.com,36.8
CUST100864,Priya,Pretorius,1986-01-20,2021-04-27,Kimberley,Teacher,37853.51,653.0,priya.pretorius928@gmail.com,40.6
CUST100865,Amara,Khumalo,1965-04-05,2018-05-02,Kimberley,Teacher,51134.96,561.0,amara.khumalo330@outlook.com,61.4
CUST100866,Raj,Patel,1995-05-27,2015-05-21,Polokwane,Engineer,87045.51,619.0,raj.patel672@gmail.com,31.2
CUST100867,Raj,Botha,1988-08-24,2015-07-08,Nelspruit,Unknown,41887.14,543.0,raj.botha287@outlook.com,38.0
CUST100868,Joseph,Pretorius,1952-10-29,2023-01-18,East London,Sales Rep,62160.1,511.0,joseph.pretorius280@webmail.co.za,73.8
CUST100869,Mary,Chen,1956-11-26,2026-09-04,Durban,Accountant,72841.16,544.0,mary.chen495@gmail.com,69.7
CUST100870,Joseph,Silva,1983-11-12,2020-07-04,Cape Town,Retired,64787.42,658.0,joseph.silva368@webmail.co.za,42.8
CUST100871,Michael,Ndlovu,1962-08-27,2016-09-14,Pretoria,Technician,45647.14,584.0,michael.ndlovu801@gmail.com,64.0
CUST100872,Patricia,Khan,1952-04-14,2024-06-22,Port Elizabeth,Unknown,12464.93,605.0,patricia.khan904@gmail.com,74.3
CUST100873,Patricia,Davis,1954-06-15,2018-10-01,Pretoria,Teacher,26768.55,687.0,patricia.davis648@yahoo.com,72.2
CUST100874,Amara,Patel,1955-02-07,2026-07-13,Cape Town,Manager,32209.71,511.0,amara.patel268@outlook.com,71.5
CUST100875,Thabo,Johnson,1974-02-22,2021-10-07,Bloemfontein,Artisan,25339.36,657.0,thabo.johnson700@outlook.com,52.5
CUST100876,Naledi,Pretorius,1982-01-18,2017-11-09,Port Elizabeth,Artisan,26295.06,726.0,naledi.pretorius21@yahoo.com,44.6
CUST100877,Chidi,Garcia,1955-10-06,2020-09-29,Kimberley,Manager,68894.86,734.0,chidi.garcia49@yahoo.com,70.9
CUST100878,Naledi,Chen,1988-06-17,2018-11-19,Kimberley,Unknown,17084.06,696.0,naledi.chen461@outlook.com,38.2
CUST100879,Kagiso,Smith,1962-02-21,2024-11-01,East London,Unknown,43452.84,645.0,kagiso.smith231@webmail.co.za,64.5
CUST100880,Robert,Brown,1964-01-03,2016-03-23,Nelspruit,Civil Servant,32528.27,594.0,robert.brown993@gmail.com,62.6
CUST100881,Priya,Nkosi,1958-08-20,2024-04-12,Pretoria,Unknown,16082.4,643.0,priya.nkosi445@yahoo.com,68.0
CUST100882,Joseph,Van Der Merwe,1992-11-23,2023-11-20,Kimberley,Unknown,14101.54,799.0,joseph.van der merwe27@yahoo.com,33.7
CUST100883,John,Jones,2003-07-19,2024-12-22,Kimberley,Teacher,9693.5,675.0,john.jones254@yahoo.com,23.1
CUST100884,Raj,Williams,1975-01-16,2025-05-13,Cape Town,Nurse,36002.59,640.0,raj.williams213@webmail.co.za,51.6
CUST100885,Chidi,Silva,1947-07-26,2017-08-29,Polokwane,Engineer,25901.42,701.0,chidi.silva398@webmail.co.za,79.1
CUST100886,Mary,Nkosi,1960-11-23,2021-12-01,,Consultant,16391.75,654.0,mary.nkosi353@webmail.co.za,65.7
CUST100887,Michael,Brown,1954-08-23,2024-04-11,Durban,Accountant,8728.4,670.0,michael.brown527@yahoo.com,72.0
CUST100888,James,Chen,1996-05-28,2019-05-16,Port Elizabeth,Accountant,34878.52,628.0,james.chen822@webmail.co.za,30.2
CUST100889,William,Miller,1950-03-06,2015-09-13,Kimberley,Student,24240.1,613.0,william.miller525@webmail.co.za,76.4
CUST100890,Patricia,Khan,2003-12-15,2018-05-18,Kimberley,Driver,17532.01,740.0,patricia.khan763@outlook.com,22.7
CUST100891,Amara,Martinez,1980-11-24,2017-10-20,Pretoria,Entrepreneur,15086.81,474.0,amara.martinez711@gmail.com,45.7
CUST100892,Thabo,Williams,1976-07-31,2025-01-28,Port Elizabeth,Nurse,23315.06,693.0,thabo.williams230@yahoo.com,50.0
CUST100893,Sofia,Davis,1996-09-08,2020-05-16,Bloemfontein,Manager,35667.6,607.0,sofia.davis575@yahoo.com,29.9
CUST100894,Chidi,Dlamini,1946-09-06,2022-01-12,Polokwane,Engineer,22070.79,479.0,chidi.dlamini827@yahoo.com,79.9
CUST100895,Zanele,Silva,1992-05-28,2026-02-21,Port Elizabeth,Consultant,13185.65,562.0,zanele.silva544@webmail.co.za,34.2
CUST100896,Thabo,Smith,1952-02-11,2018-06-19,Pretoria,Teacher,25981.11,650.0,thabo.smith377@webmail.co.za,74.5
CUST100897,Mary,Nkosi,1996-04-14,2023-10-25,Kimberley,Accountant,50378.94,659.0,mary.nkosi726@yahoo.com,30.3
CUST100898,Robert,Chen,1977-04-12,2015-07-04,Pretoria,Retired,27561.1,650.0,robert.chen969@webmail.co.za,49.3
CUST100899,Zanele,Botha,1948-09-23,2016-03-16,Durban,Civil Servant,28030.66,723.0,zanele.botha785@webmail.co.za,77.9
CUST100900,James,Pretorius,1995-10-29,2016-11-15,Pretoria,Consultant,22127.99,511.0,james.pretorius813@webmail.co.za,30.8
CUST100901,Mary,Brown,1946-09-01,2018-08-14,Pretoria,Unknown,15775.32,684.0,mary.brown538@outlook.com,80.0
CUST100902,Linda,Williams,1953-06-10,2019-01-09,Bloemfontein,Retired,15463.87,716.0,linda.williams466@outlook.com,73.2
CUST100903,Ahmed,Silva,1993-08-31,2020-10-07,East London,Retired,9925.75,670.0,ahmed.silva501@webmail.co.za,33.0
CUST100904,Joseph,Jones,1973-05-10,2017-03-11,Cape Town,Unknown,27289.63,695.0,joseph.jones207@gmail.com,53.3
CUST100905,Amara,Brown,1998-10-06,2015-08-10,Nelspruit,Teacher,35506.55,476.0,amara.brown564@outlook.com,27.9
CUST100906,Susan,Ndlovu,1983-10-05,2022-05-11,Durban,Accountant,28268.18,561.0,susan.ndlovu733@yahoo.com,42.9
CUST100907,Jennifer,Pretorius,1983-01-13,2015-11-04,Cape Town,Sales Rep,32123.71,773.0,jennifer.pretorius855@webmail.co.za,43.6
CUST100908,Barbara,Silva,1962-10-29,2024-05-17,East London,Artisan,32982.01,625.0,barbara.silva556@outlook.com,63.8
CUST100909,Robert,Dlamini,1953-02-26,2025-05-10,Durban,Unknown,17314.03,850.0,robert.dlamini778@yahoo.com,73.5
CUST100910,Wei,Jones,2003-08-18,2023-03-24,Polokwane,Teacher,22133.39,535.0,wei.jones65@yahoo.com,23.0
CUST100911,Jennifer,Davis,1951-05-24,2021-11-25,,Accountant,20241.19,791.0,jennifer.davis177@gmail.com,75.2
CUST100912,Richard,Patel,1977-04-08,2022-11-08,East London,Driver,27289.63,595.0,richard.patel522@outlook.com,49.4
CUST100913,Sofia,Brown,1961-08-17,2022-07-21,Polokwane,Student,49618.61,728.0,sofia.brown648@yahoo.com,65.0
CUST100914,Sipho,Dlamini,1961-02-10,2025-10-16,Port Elizabeth,Unknown,29754.31,623.0,sipho.dlamini248@outlook.com,65.5
CUST100915,Joseph,Smith,1981-04-08,2026-03-03,Pretoria,Unknown,61058.67,660.0,,45.4
CUST100916,Naledi,Davis,1993-09-03,2019-10-12,East London,Retired,56602.76,704.0,naledi.davis466@gmail.com,32.9
CUST100917,Mei,Garcia,1992-05-28,2022-02-23,Pretoria,Retired,27289.63,595.0,mei.garcia498@gmail.com,34.2
CUST100918,William,Chen,1997-12-30,2024-04-18,Nelspruit,Sales Rep,23536.04,722.0,william.chen214@outlook.com,28.6
CUST100919,Kagiso,Pretorius,1962-11-13,2015-05-01,Port Elizabeth,Artisan,26640.97,626.0,kagiso.pretorius169@gmail.com,63.8
CUST100920,Priya,Brown,1973-05-30,2021-07-02,Port Elizabeth,Nurse,38828.77,666.0,priya.brown221@outlook.com,53.2
CUST100921,Sipho,Silva,1945-07-27,2022-07-24,East London,Technician,23519.95,412.0,sipho.silva947@webmail.co.za,81.1
CUST100922,Joseph,Chen,1990-07-23,2023-04-22,Cape Town,Driver,27289.63,620.0,joseph.chen779@outlook.com,36.1
CUST100923,John,Nkosi,1963-06-11,2019-09-04,Bloemfontein,Civil Servant,20397.97,764.0,john.nkosi296@yahoo.com,63.2
CUST100924,Linda,Pretorius,1979-04-02,2018-04-06,Polokwane,Manager,50481.44,713.0,linda.pretorius28@webmail.co.za,47.4
CUST100925,Carlos,Williams,1955-04-30,2017-09-02,Polokwane,Manager,11316.26,730.0,carlos.williams924@gmail.com,71.3
CUST100926,Naledi,Khan,1994-12-25,2021-06-17,Durban,Sales Rep,20818.29,655.0,naledi.khan711@yahoo.com,31.6
CUST100927,Elizabeth,Mokoena,1994-11-08,2025-08-24,Johannesburg,Civil Servant,8899.89,801.0,elizabeth.mokoena964@webmail.co.za,31.8
CUST100928,Susan,Williams,1998-07-10,2025-05-17,Cape Town,Civil Servant,14504.53,676.0,susan.williams405@gmail.com,28.1
CUST100929,Sipho,Garcia,1947-10-21,2019-03-03,Nelspruit,Sales Rep,32542.64,591.0,sipho.garcia560@outlook.com,78.8
CUST100930,Naledi,Pretorius,2005-07-15,2017-12-26,Durban,Unknown,32915.29,727.0,naledi.pretorius13@gmail.com,21.1
CUST100931,Amara,Dlamini,1960-02-12,2024-02-19,Johannesburg,Retired,22294.27,733.0,amara.dlamini889@yahoo.com,66.5
CUST100932,William,Davis,1963-11-16,2023-05-25,Bloemfontein,Entrepreneur,52806.58,707.0,william.davis607@webmail.co.za,62.7
CUST100933,Kagiso,Davis,1960-03-17,2020-07-11,Nelspruit,Civil Servant,60622.76,614.0,kagiso.davis480@yahoo.com,66.4
CUST100934,Joseph,Van Der Merwe,1961-04-27,2019-04-07,Durban,Driver,25808.61,675.0,joseph.van der merwe687@gmail.com,65.3
CUST100935,Carlos,Miller,1978-09-17,2016-07-06,Johannesburg,Consultant,31265.16,775.0,carlos.miller180@outlook.com,47.9
CUST100936,Jennifer,Brown,1959-08-18,2024-04-02,Cape Town,Driver,27289.63,693.0,jennifer.brown9@gmail.com,67.0
CUST100937,John,Khumalo,1969-01-07,2022-02-24,Cape Town,Driver,39188.27,517.0,john.khumalo728@webmail.co.za,57.6
CUST100938,Joseph,Nkosi,1984-12-28,2019-05-14,Durban,Sales Rep,13141.94,593.0,joseph.nkosi322@gmail.com,41.6
CUST100939,Thabo,Jones,1995-12-30,2025-08-22,Cape Town,Engineer,79023.53,589.0,thabo.jones367@gmail.com,30.6
CUST100940,Amara,Garcia,1987-04-04,2022-08-22,East London,Accountant,53315.97,582.0,amara.garcia553@yahoo.com,39.4
CUST100941,Richard,Ndlovu,1981-04-02,2025-05-10,Durban,Entrepreneur,13103.62,460.0,richard.ndlovu918@outlook.com,45.4
CUST100942,Fatima,Jones,1954-01-05,2020-06-29,Bloemfontein,Nurse,16757.29,820.0,fatima.jones469@webmail.co.za,72.6
CUST100943,Jessica,Chen,1994-10-13,2020-07-04,Port Elizabeth,Artisan,34639.48,650.0,jessica.chen688@yahoo.com,31.8
CUST100944,John,Garcia,1947-04-11,2025-08-11,East London,Retired,21961.57,578.0,john.garcia600@gmail.com,79.3
CUST100945,Patricia,Williams,1961-02-11,2026-11-02,East London,Accountant,37300.41,475.0,patricia.williams937@outlook.com,65.5
CUST100946,Sofia,Garcia,1948-06-25,2026-02-16,Bloemfontein,Sales Rep,21684.7,650.0,sofia.garcia888@gmail.com,78.1
CUST100947,John,Pretorius,1985-09-17,2024-06-25,Nelspruit,Civil Servant,67163.62,642.0,john.pretorius787@webmail.co.za,40.9
CUST100948,Carlos,Pretorius,1967-06-21,2020-09-05,Cape Town,Entrepreneur,27037.61,618.0,carlos.pretorius982@gmail.com,59.2
CUST100949,William,Dlamini,1984-10-09,2017-08-06,Bloemfontein,Civil Servant,114959.26,623.0,william.dlamini397@gmail.com,41.8
CUST100950,Robert,Rodriguez,1966-03-03,2019-10-06,Pretoria,Artisan,38623.08,703.0,robert.rodriguez945@gmail.com,60.5
CUST100951,Elizabeth,Van Der Merwe,1972-10-19,2025-12-11,Bloemfontein,Civil Servant,11972.38,650.0,elizabeth.van der merwe39@gmail.com,53.8
CUST100952,Zanele,Jones,1972-12-07,2019-03-18,Cape Town,Unknown,94079.74,471.0,zanele.jones964@webmail.co.za,53.7
CUST100953,Susan,Chen,1947-10-13,2023-06-10,Pretoria,Artisan,52010.84,534.0,susan.chen108@yahoo.com,78.8
CUST100954,Mei,Chen,1971-03-31,2025-09-09,Kimberley,Student,33795.69,529.0,mei.chen425@outlook.com,55.4
CUST100955,Zanele,Patel,1984-02-08,2026-03-28,Nelspruit,Unknown,39655.31,675.0,zanele.patel220@gmail.com,42.5
CUST100956,Richard,Jones,1978-04-23,2025-12-22,Port Elizabeth,Manager,13181.53,734.0,richard.jones749@yahoo.com,48.3
CUST100957,Kagiso,Patel,1949-08-05,2021-05-06,Cape Town,Civil Servant,9112.24,782.0,kagiso.patel124@yahoo.com,77.0
CUST100958,Sofia,Mokoena,1985-10-01,2020-11-09,East London,Technician,26237.64,503.0,sofia.mokoena426@gmail.com,40.9
CUST100959,Susan,Botha,1963-11-04,2026-09-06,Pretoria,Teacher,61528.9,706.0,susan.botha201@gmail.com,62.8
CUST100960,John,Brown,1945-11-18,2017-11-07,Pretoria,Artisan,34112.71,595.0,john.brown839@gmail.com,80.7
CUST100961,Susan,Mokoena,1954-06-29,2017-04-03,Johannesburg,Unknown,27289.63,650.0,susan.mokoena508@gmail.com,72.1
CUST100962,Raj,Van Der Merwe,1975-05-09,2026-02-26,Durban,Sales Rep,59440.58,775.0,raj.van der merwe803@yahoo.com,51.3
CUST100963,Michael,Miller,1963-12-08,2022-12-25,Durban,Consultant,27237.92,803.0,michael.miller980@gmail.com,62.7
CUST100964,Carlos,Khan,1987-05-11,2021-03-18,Johannesburg,Civil Servant,54734.75,722.0,carlos.khan332@yahoo.com,39.3
CUST100965,Sipho,Williams,1959-09-06,2016-12-07,Bloemfontein,Civil Servant,67074.37,684.0,sipho.williams69@yahoo.com,66.9
CUST100966,Zanele,Patel,1992-02-21,2020-11-12,Kimberley,Sales Rep,25639.54,614.0,zanele.patel459@yahoo.com,34.5
CUST100967,David,Mokoena,1962-06-23,2025-08-12,Cape Town,Retired,23664.58,596.0,david.mokoena533@gmail.com,64.1
CUST100968,Fatima,Jones,1982-11-15,2021-12-25,Johannesburg,Artisan,29268.59,578.0,fatima.jones239@yahoo.com,43.7
CUST100969,Mary,Johnson,1993-10-01,2019-08-09,Cape Town,Artisan,6328.73,706.0,mary.johnson643@yahoo.com,32.9
CUST100970,Elizabeth,Khan,1968-07-08,2021-05-20,Bloemfontein,Student,31833.01,790.0,elizabeth.khan457@outlook.com,58.1
CUST100971,Susan,Garcia,1947-11-09,2025-06-04,Nelspruit,Driver,41450.81,618.0,susan.garcia645@gmail.com,78.8
CUST100972,Jessica,Ndlovu,1977-08-30,2025-07-28,Pretoria,Driver,29339.99,585.0,jessica.ndlovu360@gmail.com,49.0
CUST100973,Jessica,Johnson,2005-09-19,2019-08-20,Cape Town,Engineer,33083.99,516.0,jessica.johnson874@outlook.com,20.9
CUST100974,John,Nkosi,2004-02-09,2022-01-16,Johannesburg,Entrepreneur,26210.47,672.0,john.nkosi465@yahoo.com,22.5
CUST100975,Linda,Khumalo,1958-06-26,2018-03-27,East London,Driver,8117.58,761.0,linda.khumalo718@gmail.com,68.1
CUST100976,Patricia,Pretorius,1991-02-05,2020-03-23,Pretoria,Student,72951.99,650.0,patricia.pretorius769@outlook.com,35.5
CUST100977,Sipho,Brown,1966-01-16,2017-07-19,Pretoria,Student,21575.26,774.0,sipho.brown180@webmail.co.za,60.6
CUST100978,Barbara,Jones,1954-10-11,2021-02-26,Durban,Student,18570.65,687.0,barbara.jones155@webmail.co.za,71.8
CUST100979,Sipho,Mokoena,1985-08-14,2021-11-09,Nelspruit,Entrepreneur,60766.24,658.0,sipho.mokoena674@gmail.com,41.0
CUST100980,Sipho,Mokoena,1975-07-21,2018-11-30,Pretoria,Civil Servant,48398.32,765.0,sipho.mokoena943@yahoo.com,51.1
CUST100981,Amara,Silva,1977-11-22,2018-02-25,Polokwane,Engineer,31692.63,650.0,,48.7
CUST100982,Naledi,Pretorius,1995-06-21,2016-09-30,Polokwane,Entrepreneur,42685.81,610.0,naledi.pretorius904@outlook.com,31.2
CUST100983,Kagiso,Van Der Merwe,1965-07-12,2016-08-13,Johannesburg,Accountant,13453.67,650.0,kagiso.van der merwe988@yahoo.com,61.1
CUST100984,Sipho,Brown,1985-09-10,2023-03-29,Durban,Artisan,25628.58,553.0,sipho.brown562@webmail.co.za,40.9
CUST100985,Kagiso,Miller,1967-05-04,2017-07-26,Nelspruit,Student,58505.17,647.0,kagiso.miller230@outlook.com,59.3
CUST100986,Zanele,Pretorius,1947-08-10,2016-05-14,Nelspruit,Engineer,17920.76,707.0,zanele.pretorius863@outlook.com,79.0
CUST100987,David,Khumalo,1968-01-22,2026-07-27,Port Elizabeth,Unknown,14779.55,657.0,david.khumalo457@gmail.com,58.6
CUST100988,Linda,Botha,2002-12-13,2018-04-01,Cape Town,Civil Servant,28202.4,753.0,linda.botha159@webmail.co.za,23.7
CUST100989,Mei,Khumalo,1974-06-24,2025-05-18,Durban,Nurse,28602.07,787.0,mei.khumalo817@webmail.co.za,52.1
CUST100990,David,Johnson,1951-08-09,2022-01-20,Kimberley,Accountant,39677.65,693.0,david.johnson732@outlook.com,75.0
CUST100991,Naledi,Ndlovu,1986-12-16,2023-04-13,East London,Teacher,11767.64,775.0,naledi.ndlovu842@outlook.com,39.7
CUST100992,Michael,Van Der Merwe,2003-10-07,2021-06-30,Johannesburg,Nurse,5827.68,650.0,michael.van der merwe363@webmail.co.za,22.9
CUST100993,Susan,Chen,2000-05-20,2017-03-02,Polokwane,Artisan,46757.93,636.0,susan.chen278@webmail.co.za,26.2
CUST100994,Thabo,Williams,1979-11-21,2024-10-23,Cape Town,Entrepreneur,14047.66,650.0,thabo.williams56@gmail.com,46.7
CUST100995,Kagiso,Jones,1967-12-15,2024-03-08,Pretoria,Consultant,18657.54,825.0,kagiso.jones200@webmail.co.za,58.7
CUST100996,Thabo,Van Der Merwe,1980-06-02,2019-01-19,Port Elizabeth,Driver,7259.45,535.0,thabo.van der merwe909@webmail.co.za,46.2
CUST100997,Barbara,Nkosi,1994-10-09,2023-06-11,Pretoria,Entrepreneur,49699.37,649.0,barbara.nkosi561@webmail.co.za,31.8
CUST100998,Carlos,Khan,1997-07-14,2021-04-16,East London,Manager,33196.61,662.0,carlos.khan885@webmail.co.za,29.1
CUST100999,Thabo,Williams,1994-12-13,2025-12-07,Cape Town,Driver,32406.58,687.0,thabo.williams737@yahoo.com,31.7
CUST101000,Mei,Mokoena,1972-10-13,2024-04-18,Nelspruit,Technician,32275.8,765.0,mei.mokoena994@yahoo.com,53.8
CUST101001,Chidi,Van Der Merwe,1952-04-02,2015-06-23,Bloemfontein,Unknown,7815.8,816.0,chidi.van der merwe892@outlook.com,74.4
