customer_id,first_name,last_name,date_of_birth,signup_date,city,occupation,monthly_income,credit_score,email
CUST101694,Jennifer,Brown,1972-10-30,2018-07-21,cape town,Driver,49041.72,711.0,jennifer.brown224@gmail.com
CUST101695,Lerato,Khumalo,1962-01-17,2024-10-18,Cape Town,Retired,30933.48,697.0,lerato.khumalo309@webmail.co.za
CUST101696,Jessica,Botha,1965-12-01,2023-06-24,Johannesburg,,80446.28,662.0,jessica.botha236@outlook.com
CUST101697,John,Silva,1952-07-06,2021-02-22,Kimberley,Teacher,31083.49,621.0,john.silva85@outlook.com
CUST101698,Barbara,Davis,1989-01-10,2024-06-29,Port Elizabeth,Nurse,20180.73,669.0,barbara.davis452@yahoo.com
CUST101699,Carlos,Rodriguez,1978-12-16,2024-05-31,Kimberley,Driver,17940.14,684.0,carlos.rodriguez450@yahoo.com
CUST101700,William,Botha,1959-04-13,2019-07-07,East London,Engineer,17639.55,,william.botha551@yahoo.com
CUST101701,Jennifer,Smith,1983-01-01,2024-01-19,Pretoria,Sales Rep,26800.56,885.0,jennifer.smith304@yahoo.com
CUST101702,Lerato,Dlamini,2004-09-24,2017-05-22,Kimberley,Sales Rep,35520.03,567.0,lerato.dlamini156@gmail.com
CUST101703,Michael,Williams,1952-06-19,2020-10-29,Durban,Retired,11509.24,,michael.williams418@gmail.com
CUST101704,FATIMA,Botha,1972-12-19,2016-05-15,Cape Town,Nurse,20550.58,537.0,fatima.botha419@yahoo.com
CUST101705,Priya,Smith,1975-02-22,2019-11-12,Nelspruit,Consultant,30568.05,685.0,priya.smith3@yahoo.com
CUST101706,Sofia,Smith,1955-03-06,2021-10-01,Bloemfontein,Artisan,39583.82,542.0,sofia.smith661@outlook.com
CUST101707,Fatima,Davis,1977-06-05,2015-05-12,Port Elizabeth,Sales Rep,26487.98,678.0,fatima.davis387@webmail.co.za
CUST101708,Linda,Jones,1981-12-18,2020-10-05,Bloemfontein,Civil Servant,31154.22,738.0,linda.jones79@yahoo.com
CUST101709,Michael,Ndlovu,1954-08-07,2022-07-19,Kimberley,Driver,12795.98,653.0,michael.ndlovu663@yahoo.com
CUST101710,DAVID,Miller,1954-06-10,2022-10-02,Durban,,15567.3,738.0,david.miller953@outlook.com
CUST101711,Jessica,Davis,1997-03-27,2015-08-18,Kimberley,Engineer,25938.48,612.0,jessica.davis906@yahoo.com
CUST101712,Ahmed,Khumalo,1963-12-30,2016-08-02,Kimberley,Sales Rep,36546.13,466.0,ahmed.khumalo77@webmail.co.za
CUST101713,Chidi,Khumalo,1983-06-14,2019-01-26,Polokwane,Engineer,30908.36,706.0,chidi.khumalo944@gmail.com
CUST101714,Kagiso,Pretorius,1983-03-26,2024-04-10,Cape Town,,16166.64,653.0,kagiso.pretorius959@gmail.com
CUST101715,Ahmed,Ndlovu,1996-03-09,2025-01-27,Johannesburg,Accountant,23343.24,607.0,ahmed.ndlovu613@outlook.com
CUST101716,Kagiso,Khumalo,1990-02-18,2018-02-08,Cape Town,Entrepreneur,66642.85,613.0,kagiso.khumalo211@yahoo.com
CUST101717,Richard,Chen,1996-04-10,2023-04-29,Polokwane,Teacher,37292.78,687.0,richard.chen806@yahoo.com
CUST101718,Susan,Brown,1983-02-20,2021-08-09,Pretoria,Driver,24403.46,577.0,susan.brown654@gmail.com
CUST101719,Thabo,Chen,1972-06-01,2026-05-22,kimberley  ,Teacher,14537.66,684.0,thabo.chen671@webmail.co.za
CUST101720,Robert,Van der Merwe,1969-01-03,2016-05-02,Johannesburg,Manager,17535.41,757.0,robert.van der merwe500@webmail.co.za
CUST101721,Chidi,Miller,1968-02-14,2021-06-05,Pretoria,Artisan,27009.78,835.0,chidi.miller447@webmail.co.za
CUST101722,Kagiso,Brown,1970-07-10,2021-11-11,Durban,Sales Rep,31747.47,776.0,kagiso.brown426@outlook.com
CUST101723,Chidi,Davis,1952-11-20,2018-07-25,Nelspruit,Artisan,37772.56,665.0,chidi.davis555@yahoo.com
CUST101724,Naledi,Miller,1970-11-11,2015-07-18,Cape Town,Entrepreneur,33955.0,673.0,naledi.miller878@yahoo.com
CUST101725,Mei,Khumalo,1968-10-03,2015-09-08,Port Elizabeth,Engineer,,614.0,mei.khumalo941@outlook.com
CUST101726,Carlos,Botha,1947-02-10,2020-02-04,Nelspruit,Sales Rep,19798.02,608.0,carlos.botha557@yahoo.com
CUST101727,SIPHO,Mokoena,1961-10-13,2023-08-01,Kimberley,Consultant,91875.84,728.0,
CUST101728,Joseph,Williams,1990-11-12,2023-09-02,Kimberley,Technician,19266.43,622.0,joseph.williams269@webmail.co.za
CUST101729,PATRICIA,Miller,1980-04-03,2017-04-02,East London,Nurse,12394.12,683.0,patricia.miller803@gmail.com
CUST101730,Wei,Patel,1994-03-05,2024-08-12,Cape Town,Accountant,10064.5,1200.0,wei.patel173@outlook.com
CUST101731,AHMED,Davis,1978-02-07,2019-05-15,Johannesburg,Manager,21765.61,773.0,ahmed.davis986@yahoo.com
CUST101732,AMARA,Khumalo,1997-02-05,2026-03-03,Port Elizabeth,Artisan,47286.98,621.0,amara.khumalo232@webmail.co.za
CUST101733,Priya,Patel,1993-07-23,2016-05-14,Port Elizabeth,,19042.55,748.0,priya.patel583@yahoo.com
CUST101734,Priya,Davis,1950-12-30,2024-08-09,Bloemfontein,,65284.42,587.0,priya.davis216@webmail.co.za
CUST101735,Mei,Chen,2004-08-05,2025-09-07,Johannesburg,,26785.9,582.0,mei.chen275@webmail.co.za
CUST101736,Thabo,Rodriguez,1945-11-25,2024-11-07,East London  ,Driver,52351.45,,thabo.rodriguez687@yahoo.com
CUST101737,PATRICIA,Williams,1981-05-28,2024-05-14,Pretoria,Engineer,17074.94,594.0,patricia.williams571@outlook.com
CUST101738,James,Rodriguez,1993-05-05,2019-09-03,Cape Town  ,Manager,17234.53,509.0,james.rodriguez537@gmail.com
CUST101739,Michael,Martinez,1965-03-31,2023-06-04,Kimberley,Manager,28413.72,,michael.martinez734@yahoo.com
CUST101740,Susan,Smith,1981-07-06,2021-09-16,Pretoria,Nurse,35937.36,727.0,susan.smith716@gmail.com
CUST101741,CHIDI,Botha,1967-02-02,2019-01-12,Durban,Student,,718.0,chidi.botha711@webmail.co.za
CUST101742,Joseph,Dlamini,1948-09-12,2026-02-07,Port Elizabeth,Accountant,32063.68,581.0,joseph.dlamini4@yahoo.com
CUST101743,James,Smith,1945-07-08,2018-05-13,Kimberley,Accountant,38295.65,593.0,james.smith470@webmail.co.za
CUST101744,Michael,Botha,1950-10-15,2019-10-14,Nelspruit,Manager,11472.37,711.0,michael.botha616@webmail.co.za
CUST101745,Sofia,Van der Merwe,1951-01-02,2025-06-16,johannesburg,,21926.2,768.0,sofia.van der merwe912@outlook.com
CUST101746,Sofia,Smith,1982-04-07,2018-07-05,east london,Artisan,19708.21,644.0,sofia.smith311@outlook.com
CUST101747,Richard,Brown,1977-01-28,2016-07-10,East London  ,Sales Rep,20290.88,700.0,richard.brown478@outlook.com
CUST101748,Mei,Rodriguez,1972-10-13,2018-04-08,Nelspruit,Entrepreneur,34342.08,729.0,mei.rodriguez485@yahoo.com
CUST101749,Chidi,Dlamini,1987-03-17,2023-10-17,Kimberley,Engineer,19873.18,844.0,chidi.dlamini722@webmail.co.za
CUST101750,FATIMA,Patel,1946-01-10,2024-12-16,Polokwane,Manager,8078.43,546.0,fatima.patel121@gmail.com
CUST101751,Ahmed,Martinez,1961-07-13,2016-04-29,East London,Consultant,23343.85,590.0,ahmed.martinez757@gmail.com
CUST101752,KAGISO,Mokoena,1992-06-02,2022-03-14,Pretoria,Technician,14205.1,604.0,kagiso.mokoena459@yahoo.com
CUST101753,Richard,Smith,2000-07-04,2021-07-27,,Student,36235.67,724.0,richard.smith439@yahoo.com
CUST101754,Kagiso,Chen,1971-09-27,2022-09-30,Kimberley,Student,43626.42,627.0,kagiso.chen949@webmail.co.za
CUST101755,David,Pretorius,1949-12-21,2022-09-10,Kimberley,Sales Rep,7296.15,678.0,
CUST101756,Barbara,Dlamini,1993-09-20,2026-10-02,Kimberley,Civil Servant,16906.62,661.0,barbara.dlamini471@webmail.co.za
CUST101757,ZANELE,Ndlovu,1998-12-29,2019-05-01,East London,Civil Servant,33257.11,650.0,zanele.ndlovu234@outlook.com
CUST101758,Sipho,Miller,1970-03-26,2018-06-22,Kimberley,Technician,11552.71,660.0,
CUST101759,Sipho,Pretorius,1959-11-05,2021-09-24,Polokwane,Civil Servant,43027.58,743.0,sipho.pretorius147@yahoo.com
CUST101760,RICHARD,Smith,1947-09-07,2019-12-22,Durban,Artisan,50493.0,563.0,richard.smith190@gmail.com
CUST101761,Susan,Miller,1981-01-20,2020-06-26,johannesburg,Nurse,24411.04,637.0,susan.miller807@gmail.com
CUST101762,James,Brown,2000-07-01,2015-10-21,Kimberley,Teacher,16909.87,541.0,james.brown368@outlook.com
CUST101763,Zanele,Botha,1986-05-08,2016-09-19,Port Elizabeth,,6725.49,670.0,zanele.botha399@gmail.com
CUST101764,Sipho,Ndlovu,1964-05-08,2025-10-31,Nelspruit,Accountant,43844.97,632.0,sipho.ndlovu243@gmail.com
CUST101765,Fatima,Pretorius,1984-03-19,2015-10-16,durban  ,Driver,89457.79,746.0,fatima.pretorius555@yahoo.com
CUST101766,Thabo,Chen,1995-10-03,2021-01-11,Pretoria  ,,79014.82,650.0,thabo.chen77@yahoo.com
CUST101767,Joseph,Khumalo,1974-01-10,2023-09-27,Nelspruit,Artisan,23933.06,610.0,joseph.khumalo468@webmail.co.za
CUST101768,Robert,Dlamini,1995-01-02,2015-02-20,Bloemfontein,,13966.19,628.0,robert.dlamini417@outlook.com
CUST101769,MICHAEL,Jones,1968-11-27,2017-07-31,East London,Artisan,44470.2,805.0,michael.jones491@webmail.co.za
CUST101770,DAVID,Khumalo,1966-04-05,2019-05-15,Pretoria,Technician,24931.29,509.0,david.khumalo571@yahoo.com
CUST101771,Richard,Patel,1980-07-24,2020-11-13,East London  ,Driver,35842.12,594.0,richard.patel29@webmail.co.za
CUST101772,Barbara,Nkosi,1973-05-06,2018-12-15,Port Elizabeth,Artisan,32262.18,653.0,barbara.nkosi858@outlook.com
CUST101773,RICHARD,Khumalo,2004-08-08,2022-08-07,Kimberley,,28447.12,593.0,richard.khumalo792@gmail.com
CUST101774,Wei,Pretorius,1976-07-01,2017-08-15,Port Elizabeth,Driver,49866.68,694.0,wei.pretorius451@webmail.co.za
CUST101775,John,Pretorius,1968-06-30,2015-04-18,Johannesburg,Driver,50990.82,645.0,john.pretorius731@webmail.co.za
CUST101776,David,Dlamini,1969-02-02,2015-07-01,Polokwane  ,Technician,19660.9,673.0,david.dlamini50@webmail.co.za
CUST101777,JENNIFER,Martinez,1978-06-04,2019-01-01,kimberley,,15461.87,661.0,jennifer.martinez565@gmail.com
CUST101778,Elizabeth,Brown,1966-08-26,2019-10-03,Nelspruit,Technician,6006.1,641.0,elizabeth.brown538@webmail.co.za
CUST101779,Lerato,Garcia,1989-02-04,2025-12-26,Cape Town,Entrepreneur,21857.58,534.0,lerato.garcia934@outlook.com
CUST101780,Mary,Botha,1968-03-21,2015-09-07,Kimberley,Teacher,13960.75,666.0,mary.botha262@webmail.co.za
CUST101781,David,Brown,1968-06-07,2021-02-20,Pretoria  ,Teacher,34596.86,491.0,david.brown674@gmail.com
CUST101782,James,Rodriguez,1982-08-20,2021-10-09,Nelspruit,Sales Rep,21993.01,590.0,james.rodriguez829@gmail.com
CUST101783,Carlos,Patel,1948-09-17,2023-05-02,East London,Accountant,23471.51,694.0,carlos.patel749@webmail.co.za
CUST101784,Chidi,Garcia,1984-12-22,2022-05-25,Kimberley,Engineer,43790.83,757.0,chidi.garcia960@webmail.co.za
CUST101785,LINDA,Nkosi,1975-10-21,2015-04-02,Pretoria,Accountant,34144.36,861.0,linda.nkosi72@outlook.com
CUST101786,Michael,Chen,1972-08-19,2022-04-26,East London,Driver,25084.01,611.0,michael.chen383@yahoo.com
CUST101787,Patricia,Smith,1988-11-15,2018-09-25,East London  ,Civil Servant,74002.59,572.0,patricia.smith866@gmail.com
CUST101788,Jessica,Garcia,1991-04-03,2023-12-14,Cape Town,Retired,41893.64,697.0,jessica.garcia661@outlook.com
CUST101789,Wei,Khan,1996-08-14,2017-07-03,Polokwane,Manager,20962.35,818.0,wei.khan529@webmail.co.za
CUST101790,Sipho,Van der Merwe,1967-11-12,2023-04-18,Cape Town,,21530.98,788.0,sipho.van der merwe712@webmail.co.za
CUST101791,Ahmed,Pretorius,1964-12-13,2022-03-30,Nelspruit,Entrepreneur,43175.47,557.0,ahmed.pretorius92@webmail.co.za
CUST101792,Barbara,Van der Merwe,1988-07-28,2022-07-22,Cape Town,Accountant,30385.09,637.0,barbara.van der merwe789@yahoo.com
CUST101793,William,Johnson,1980-06-28,2017-01-14,Cape Town,Technician,,727.0,william.johnson817@gmail.com
CUST101794,Jessica,Khan,1983-07-16,2022-01-10,Port Elizabeth,Civil Servant,46019.83,733.0,jessica.khan171@gmail.com
CUST101795,Michael,Williams,1978-11-20,2023-07-15,Cape Town,,57201.72,703.0,michael.williams552@yahoo.com
CUST101796,Sofia,Johnson,1992-02-18,2020-01-09,Johannesburg,Manager,54657.04,610.0,sofia.johnson694@webmail.co.za
CUST101797,Jennifer,Patel,1956-08-04,2018-10-12,Johannesburg,Civil Servant,67890.36,702.0,jennifer.patel426@yahoo.com
CUST101798,JESSICA,Ndlovu,1978-11-24,2016-05-12,durban,Artisan,93108.32,734.0,jessica.ndlovu914@outlook.com
CUST101799,Thabo,Chen,1954-08-24,2018-11-05,Port Elizabeth,Sales Rep,75961.01,566.0,thabo.chen347@gmail.com
CUST101800,Mary,Van der Merwe,1969-11-04,2023-05-11,Johannesburg  ,Civil Servant,33004.43,770.0,mary.van der merwe803@webmail.co.za
CUST101801,Joseph,Johnson,1985-07-03,2019-09-28,Cape Town  ,Retired,23740.63,739.0,joseph.johnson456@webmail.co.za
CUST101802,Joseph,Dlamini,1975-01-29,2023-02-20,East London,Manager,8975.37,,joseph.dlamini724@gmail.com
CUST101803,William,Van der Merwe,1968-02-26,2023-07-28,Pretoria,Sales Rep,27079.19,733.0,william.van der merwe995@webmail.co.za
CUST101804,JOHN,Martinez,1998-12-25,2022-10-22,Polokwane,Engineer,36734.87,723.0,john.martinez127@outlook.com
CUST101805,Mary,Dlamini,1992-02-21,2022-10-20,Nelspruit  ,Teacher,27615.48,727.0,mary.dlamini995@outlook.com
CUST101806,JAMES,Ndlovu,1977-02-07,2022-01-27,Johannesburg,,8665.18,792.0,james.ndlovu698@yahoo.com
CUST101807,JESSICA,Botha,2002-12-14,2021-01-01,Kimberley,Engineer,22652.54,,jessica.botha530@webmail.co.za
CUST101808,Robert,Johnson,1970-11-20,2017-04-16,East London  ,Entrepreneur,39624.35,680.0,robert.johnson509@gmail.com
CUST101809,Carlos,Botha,1993-01-26,2024-05-10,Nelspruit,Accountant,14536.98,413.0,carlos.botha311@yahoo.com
CUST101810,LINDA,Silva,1955-03-31,2026-02-03,Port Elizabeth,Consultant,29715.22,750.0,linda.silva528@yahoo.com
CUST101811,KAGISO,Silva,1962-06-08,2020-05-27,johannesburg,Student,34855.85,742.0,kagiso.silva729@outlook.com
CUST101812,Lerato,Martinez,1965-08-16,2025-10-22,Nelspruit,,52616.27,772.0,lerato.martinez466@webmail.co.za
CUST101813,Jessica,Dlamini,1951-06-16,2026-07-23,Bloemfontein,Manager,75174.19,566.0,jessica.dlamini193@gmail.com
CUST101814,Ahmed,Rodriguez,1975-08-11,2020-08-18,Johannesburg,,21446.23,737.0,ahmed.rodriguez73@outlook.com
CUST101815,Patricia,Garcia,1956-09-23,2023-05-23,Cape Town,Sales Rep,30039.08,742.0,patricia.garcia302@webmail.co.za
CUST101816,Linda,Botha,1983-09-08,2022-06-16,Durban  ,Civil Servant,30608.76,591.0,linda.botha623@gmail.com
CUST101817,William,Dlamini,1956-08-06,2017-09-30,Pretoria,Teacher,39720.59,745.0,william.dlamini167@outlook.com
CUST101818,John,Patel,1952-07-14,2015-07-19,Port Elizabeth,,37139.7,692.0,john.patel795@webmail.co.za
CUST101819,Elizabeth,Williams,2004-02-11,2020-01-04,Port Elizabeth,Artisan,63259.67,497.0,elizabeth.williams344@yahoo.com
CUST101820,David,Silva,1985-02-24,2024-12-02,Nelspruit,Student,6642.36,703.0,david.silva790@gmail.com
CUST101821,Wei,Chen,2002-02-14,2018-07-10,Kimberley,Entrepreneur,34572.46,581.0,wei.chen88@yahoo.com
CUST101822,Elizabeth,Nkosi,1974-11-19,2024-01-02,East London,Manager,36042.23,499.0,
CUST101823,Ahmed,Williams,1947-01-15,2022-01-08,,Artisan,23361.92,683.0,ahmed.williams463@outlook.com
CUST101824,WEI,Dlamini,1980-01-14,2023-01-21,Nelspruit,Artisan,6916.01,644.0,wei.dlamini691@yahoo.com
CUST101825,Ahmed,Dlamini,1979-01-22,2018-04-23,Durban,,25936.39,776.0,ahmed.dlamini424@yahoo.com
CUST101826,Patricia,Dlamini,1945-11-30,2020-11-06,Bloemfontein,Teacher,17565.0,666.0,patricia.dlamini389@outlook.com
CUST101827,Sofia,Johnson,1997-07-14,2017-07-02,east london,Engineer,73627.45,720.0,sofia.johnson949@outlook.com
CUST101828,Zanele,Ndlovu,1982-10-26,2017-09-11,Durban  ,Consultant,33697.36,696.0,zanele.ndlovu419@outlook.com
CUST101829,SOFIA,Miller,1990-06-04,2016-01-16,Kimberley,Engineer,16692.4,742.0,sofia.miller735@outlook.com
CUST101830,Barbara,Mokoena,1975-02-17,2016-06-20,Durban,Nurse,7851.13,570.0,barbara.mokoena162@outlook.com
CUST101831,Carlos,Garcia,1982-09-21,2017-09-06,johannesburg,Technician,38344.66,668.0,carlos.garcia937@outlook.com
CUST101832,Sipho,Martinez,1960-09-15,2021-09-20,Pretoria,Driver,40851.12,637.0,sipho.martinez572@yahoo.com
CUST101833,Robert,Mokoena,2004-05-25,2020-10-02,Nelspruit,Accountant,23636.18,709.0,robert.mokoena248@gmail.com
CUST101834,Susan,Johnson,1969-06-11,2018-03-02,Pretoria,Manager,38646.26,673.0,susan.johnson960@gmail.com
CUST101835,John,Silva,1954-11-26,2024-12-21,Durban,Student,21829.94,595.0,john.silva341@yahoo.com
CUST101836,Carlos,Patel,1948-05-30,2021-01-30,Nelspruit,Manager,51038.18,620.0,carlos.patel676@yahoo.com
CUST101837,Elizabeth,Johnson,1983-10-22,2025-09-09,cape town  ,Retired,48806.12,798.0,elizabeth.johnson216@yahoo.com
CUST101838,Linda,Johnson,2004-12-25,2022-09-05,Cape Town,Nurse,10063.24,498.0,
CUST101839,Naledi,Van der Merwe,1999-08-23,2015-08-03,Nelspruit  ,Teacher,11647.94,714.0,naledi.van der merwe391@webmail.co.za
CUST101840,Susan,Miller,1987-10-30,2025-07-31,Pretoria,Nurse,91014.04,762.0,susan.miller447@yahoo.com
CUST101841,Patricia,Van der Merwe,2005-06-04,2024-06-12,,Civil Servant,47066.55,702.0,patricia.van der merwe916@yahoo.com
CUST101842,Raj,Ndlovu,1989-02-02,2022-11-05,Port Elizabeth,Driver,12614.11,827.0,raj.ndlovu842@webmail.co.za
CUST101843,Priya,Davis,1965-09-11,2021-12-03,Polokwane,Engineer,10485.74,734.0,priya.davis651@yahoo.com
CUST101844,Chidi,Miller,1981-09-03,2020-03-30,Polokwane,Driver,30475.04,,chidi.miller965@yahoo.com
CUST101845,Zanele,Chen,1949-11-13,2020-01-08,Johannesburg,Student,13556.36,608.0,zanele.chen506@gmail.com
CUST101846,RICHARD,Williams,1958-07-10,2023-11-28,Durban,Manager,22247.29,686.0,richard.williams478@webmail.co.za
CUST101847,Naledi,Rodriguez,1970-06-21,2020-10-12,East London,Manager,26150.73,711.0,naledi.rodriguez936@outlook.com
CUST101848,Thabo,Davis,1957-04-24,2017-01-14,East London,Teacher,25482.24,650.0,thabo.davis157@gmail.com
CUST101849,Jennifer,Brown,2003-03-01,2015-04-09,East London,Student,52887.54,583.0,jennifer.brown951@outlook.com
CUST101850,Robert,Davis,2005-09-23,2016-06-17,pretoria,Accountant,80890.67,542.0,robert.davis152@outlook.com
CUST101851,William,Dlamini,1967-08-18,2017-11-29,Nelspruit,Teacher,20184.08,667.0,william.dlamini761@outlook.com
CUST101852,Joseph,Chen,1988-04-05,2019-05-04,johannesburg  ,Student,13651.5,517.0,joseph.chen161@outlook.com
CUST101853,Jennifer,Johnson,1969-11-15,2025-02-05,Nelspruit,,33972.54,608.0,jennifer.johnson365@webmail.co.za
CUST101854,Patricia,Botha,1953-07-06,2017-08-10,Kimberley,Artisan,71602.7,431.0,patricia.botha259@gmail.com
CUST101855,PRIYA,Botha,1965-07-21,2018-09-13,east london,,21122.01,725.0,priya.botha696@gmail.com
CUST101856,Barbara,Patel,1959-03-28,2017-01-08,Port Elizabeth,Sales Rep,44811.29,754.0,barbara.patel465@gmail.com
CUST101857,SIPHO,Pretorius,1965-01-05,2021-04-27,Pretoria,Technician,16280.42,657.0,sipho.pretorius918@yahoo.com
CUST101858,Thabo,Martinez,1958-02-12,2022-02-23,Port Elizabeth,Manager,27248.75,815.0,thabo.martinez186@outlook.com
CUST101859,Chidi,Van der Merwe,1951-11-08,2021-02-28,Cape Town,Technician,13397.65,771.0,chidi.van der merwe687@gmail.com
CUST101860,Chidi,Patel,1958-04-07,2026-09-01,Durban  ,Civil Servant,27078.61,693.0,chidi.patel354@webmail.co.za
CUST101861,Elizabeth,Khumalo,2000-04-01,2026-12-07,East London,Artisan,25087.55,640.0,elizabeth.khumalo776@outlook.com
CUST101862,Priya,Brown,1950-03-14,2024-12-09,Bloemfontein,Engineer,38749.52,619.0,priya.brown840@gmail.com
CUST101863,Barbara,Khumalo,1964-10-23,2024-04-29,Port Elizabeth,Consultant,78185.3,701.0,barbara.khumalo476@gmail.com
CUST101864,Raj,Botha,1977-03-27,2019-03-29,Port Elizabeth,Manager,21304.27,637.0,raj.botha302@yahoo.com
CUST101865,Richard,Nkosi,1966-08-17,2021-09-18,Johannesburg,Consultant,8104.4,699.0,richard.nkosi266@gmail.com
CUST101866,PATRICIA,Martinez,1976-07-28,2019-01-26,Nelspruit,Consultant,23830.88,706.0,patricia.martinez400@yahoo.com
CUST101867,Wei,Garcia,1947-08-26,2024-01-31,Kimberley,Consultant,32195.78,629.0,wei.garcia953@yahoo.com
CUST101868,JAMES,Khan,1984-07-24,2016-12-27,Durban,Entrepreneur,30367.86,749.0,james.khan24@webmail.co.za
CUST101869,Wei,Johnson,1979-05-16,2017-05-07,Pretoria,Entrepreneur,24478.4,629.0,wei.johnson300@gmail.com
CUST101870,Mary,Brown,1986-07-16,2015-06-13,East London,,65685.2,,mary.brown670@webmail.co.za
CUST101871,Michael,Khumalo,1979-08-08,2022-01-19,Johannesburg,Artisan,29194.3,562.0,michael.khumalo349@gmail.com
CUST101872,Zanele,Nkosi,1971-09-18,2022-12-22,Cape Town,Driver,25263.66,626.0,zanele.nkosi490@yahoo.com
CUST101873,Carlos,Davis,1966-05-11,2015-01-15,Kimberley,Nurse,16871.42,844.0,
CUST101874,Susan,Martinez,1958-10-24,2020-11-30,Cape Town,Entrepreneur,9433.04,569.0,susan.martinez180@outlook.com
CUST101875,PATRICIA,Davis,1975-07-04,2019-05-14,Bloemfontein,Civil Servant,32778.86,689.0,patricia.davis947@webmail.co.za
CUST101876,Linda,Martinez,1946-08-04,2024-05-03,Nelspruit,Engineer,31171.23,609.0,linda.martinez316@gmail.com
CUST101877,Ahmed,Smith,1965-01-08,2015-06-14,Polokwane,,14248.43,451.0,ahmed.smith843@webmail.co.za
CUST101878,CHIDI,Mokoena,1986-05-08,2015-07-25,Durban,Student,26196.38,700.0,chidi.mokoena408@yahoo.com
CUST101879,PATRICIA,Mokoena,1951-08-20,2022-08-03,Cape Town,Nurse,24678.54,600.0,patricia.mokoena149@outlook.com
CUST101880,Richard,Miller,1948-11-02,2021-07-11,polokwane,Engineer,18495.81,679.0,richard.miller49@outlook.com
CUST101881,William,Garcia,1984-10-12,2024-08-16,Port Elizabeth,,16714.19,739.0,william.garcia168@gmail.com
CUST101882,Jennifer,Khan,1969-04-07,2021-10-11,Kimberley,Teacher,34305.09,671.0,jennifer.khan73@yahoo.com
CUST101883,Priya,Jones,1993-11-28,2025-12-29,East London,Accountant,23494.3,680.0,priya.jones57@yahoo.com
CUST101884,ZANELE,Johnson,2002-03-05,2018-08-22,Johannesburg,,18871.42,572.0,zanele.johnson798@webmail.co.za
CUST101885,Jennifer,Smith,2003-05-18,2019-11-08,Durban,Teacher,16042.5,714.0,jennifer.smith342@gmail.com
CUST101886,Kagiso,Botha,1970-12-17,2026-04-28,Polokwane,Retired,24884.71,633.0,kagiso.botha158@webmail.co.za
CUST101887,Susan,Rodriguez,1961-02-14,2016-03-30,Polokwane,Consultant,46849.24,470.0,susan.rodriguez466@outlook.com
CUST101888,Mary,Williams,1982-02-15,2024-03-20,Polokwane,Consultant,30454.35,724.0,mary.williams483@yahoo.com
CUST101889,Joseph,Botha,1983-04-27,2015-02-18,Durban,Entrepreneur,23335.4,752.0,joseph.botha625@outlook.com
